"","url","name","city","checkInDate","checkOutDate","price_2017.04.15","totalPrice_2017.04.15","price_2017-04-16","totalPrice_2017-04-16"
"138","/rooms/18147387?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Nice Double bedroom","Hong-Kong","5/1/17","5/2/17",303,342,"303","342"
"139","/rooms/16143720?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Causeway Bay TimesSquare Artistic 铜锣湾时代广场Elephant","Hong-Kong","5/1/17","5/2/17",451,560,NA,NA
"140","/rooms/14735777?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Stanley Oriental Hotel","Hong-Kong","5/1/17","5/2/17",NA,NA,"2557","2868"
"141","/rooms/8768929?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Premier Room #2 TST Nathan Rd","Hong-Kong","5/1/17","5/2/17",NA,NA,"723","809"
"142","/rooms/16475008?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","HKJL-4 New! Mong kok,Comfy room,private bath,AC","Hong-Kong","5/1/17","5/2/17",420,575,"420","575"
"143","/rooms/12483772?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Claudia&Mirko's home","Hong-Kong","5/1/17","5/2/17",497,606,NA,NA
"144","/rooms/17262709?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","0_Chic Home - 2BR at Tsim Sha Tsui 尖沙咀- 2睡房溫馨現代簡約房","Hong-Kong","5/1/17","5/2/17",979,1096,"979","1096"
"145","/rooms/17514930?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Harbourview Room on Kowloon Station","Hong-Kong","5/1/17","5/2/17",801,949,"801","949"
"146","/rooms/10950729?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Mixed Dorm Room (男女混合宿舍) (3)","Hong-Kong","5/1/17","5/2/17",225,256,NA,"256"
"147","/rooms/8768929?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Premier Room #2 TST Nathan Rd","Hong-Kong","5/1/17","5/2/17",723,809,"723","809"
"148","/rooms/6146824?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Double Room With Private Bathroom","Hong-Kong","5/1/17","5/2/17",1003,1127,"1003","1127"
"149","/rooms/3826571?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Warm place~ 5mins to MTR near MK","Hong-Kong","5/1/17","5/2/17",599,1011,"599","1011"
"150","/rooms/6257723?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hostels,for 4@MTR for 3 mins","Hong-Kong","5/1/17","5/2/17",785,1050,NA,"1050"
"151","/rooms/6518197?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Cosmic Guest House-Deluxe 2 Dbl Bed (Windows)","Hong-Kong","5/1/17","5/2/17",707,NA,"707",NA
"152","/rooms/17546397?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","NEW: Flat in the center of the center - WAN CHAI","Hong-Kong","5/1/17","5/2/17",NA,NA,NA,"2356"
"153","/rooms/12979432?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Tai Hang, Causeway Bay! Away of Crowd but Central!","Hong-Kong","5/1/17","5/2/17",1096,1570,"1096",NA
"154","/rooms/7598871?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Full Apartment in the heart of CWB!","Hong-Kong","5/1/17","5/2/17",653,933,"599","871"
"155","/rooms/15425248?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Comfortable Budget Stay in Mid-Levels, Hong Kong","Hong-Kong","5/1/17","5/2/17",187,257,"187","257"
"156","/rooms/14263840?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Theatre Renovated Balcony 3mins MTR Wan Chai HKCEC","Hong-Kong","5/1/17","5/2/17",762,1197,"762","1197"
"157","/rooms/8035901?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Room for 4, huge window in city#8","Hong-Kong","5/1/17","5/2/17",482,544,"482","544"
"158","/rooms/2796097?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Y1. Mongkok Area,near Metro,Langham","Hong-Kong","5/1/17","5/2/17",801,902,"801","902"
"159","/rooms/6742072?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Yau Ma Tei 4 beds family private","Hong-Kong","5/1/17","5/2/17",451,645,"451","645"
"160","/rooms/11630153?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Heart of Hong Kong 2-Bdr LARGE Belcony MRT 3A","Hong-Kong","5/1/17","5/2/17",1003,1477,"925","1384"
"161","/rooms/8106943?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","1 bed in 10 Bed Mixed Dorm in Tsim Sha Tsui","Hong-Kong","5/1/17","5/2/17",163,186,"163","186"
"162","/rooms/16145200?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Causeway Bay TimesSquare Artistic 铜锣湾时代广场卧房 Pony","Hong-Kong","5/1/17","5/2/17",451,560,"451","560"
"163","/rooms/18028135?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","[J-D] Private room, double bed, 1-2pls, homy","Hong-Kong","5/1/17","5/2/17",350,505,NA,NA
"164","/rooms/15698386?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","SLEEEP - Minimalist Capsule Hotel in Sheung Wan","Hong-Kong","5/1/17","5/2/17",599,669,NA,"669"
"165","/rooms/16548315?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Stylish and Bright Sea view Apt--3 mins to MTR","Hong-Kong","5/1/17","5/2/17",948,1406,NA,"1406"
"166","/rooms/3853127?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Room in a modern apt, in cool spot","Hong-Kong","5/1/17","5/2/17",599,669,"599","669"
"167","/rooms/10300238?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Jordan Big 2BR Near Airport busstop","Hong-Kong","5/1/17","5/2/17",894,NA,"894",NA
"168","/rooms/11024580?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hung Hom - Standard Suite 3BR for 2-5 - 32A","Hong-Kong","5/1/17","5/2/17",700,1127,"700","1127"
"169","/rooms/15290947?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","M3 Youth Apartment Prince Edward DB Rm 02","Hong-Kong","5/1/17","5/2/17",801,902,"801","902"
"170","/rooms/18048058?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Lux High Flr,Incredible HB view, mins from TST MTR","Hong-Kong","5/1/17","5/2/17",1104,1633,"1104",NA
"171","/rooms/16456107?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","HKJL-1 new! Mong kok,Comfy room with private bath","Hong-Kong","5/1/17","5/2/17",389,544,"389","544"
"172","/rooms/13523745?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Great en-suite bedroom in the heart of Hong Kong","Hong-Kong","5/1/17","5/2/17",575,762,NA,"762"
"173","/rooms/10397724?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Great sunshine Apartment Near Metro","Hong-Kong","5/1/17","5/2/17",264,350,NA,"350"
"174","/rooms/18147387?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Nice Double bedroom","Hong-Kong","5/1/17","5/2/17",303,342,NA,"342"
"175","/rooms/10234023?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Mong Kok MTR+Tidy Quad room&My","Hong-Kong","5/1/17","5/2/17",443,497,NA,"497"
"176","/rooms/14735777?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Stanley Oriental Hotel","Hong-Kong","5/1/17","5/2/17",2557,2868,"2557","2868"
"177","/rooms/7375177?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Budget 3 room apt for 6 pax, 2A","Hong-Kong","5/1/17","5/2/17",902,1011,"902","1011"
"178","/rooms/16475008?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","HKJL-4 New! Mong kok,Comfy room,private bath,AC","Hong-Kong","5/1/17","5/2/17",420,575,NA,"575"
"179","/rooms/17721140?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","近旺角地铁站E1出口 溫馨双床 独立洗手间 WIFI 电视 空调","Hong-Kong","5/1/17","5/2/17",358,405,"358",NA
"180","/rooms/17262709?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","0_Chic Home - 2BR at Tsim Sha Tsui 尖沙咀- 2睡房溫馨現代簡約房","Hong-Kong","5/1/17","5/2/17",979,1096,"979","1096"
"181","/rooms/8382072?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","四月春季優惠大特價* 香港銅鑼灣1房民宿Private Room近地鐵站2分鐘","Hong-Kong","5/1/17","5/2/17",326,481,"326","481"
"182","/rooms/10950729?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Mixed Dorm Room (男女混合宿舍) (3)","Hong-Kong","5/1/17","5/2/17",225,256,"225","256"
"183","/rooms/15417014?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Bright & Modern Apartment, 2mins to MTR & Bus Stop","Hong-Kong","5/1/17","5/2/17",894,1345,NA,"1345"
"184","/rooms/6146824?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Double Room With Private Bathroom","Hong-Kong","5/1/17","5/2/17",1003,1127,NA,"1127"
"185","/rooms/14760223?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Simple. Nice. Apartment. Best Location - WiFi | AC","Hong-Kong","5/1/17","5/2/17",443,606,"443","606"
"186","/rooms/6257723?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Hostels,for 4@MTR for 3 mins","Hong-Kong","5/1/17","5/2/17",785,1050,NA,NA
"187","/rooms/14798631?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Dorm with bunkbeds (shared room)","Hong-Kong","5/1/17","5/2/17",187,210,NA,"210"
"188","/rooms/17546397?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","NEW: Flat in the center of the center - WAN CHAI","Hong-Kong","5/1/17","5/2/17",1796,2356,"1796","2356"
"189","/rooms/18084209?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Ocean view private room overlooking a green park.","Hong-Kong","5/1/17","5/2/17",497,559,NA,"559"
"190","/rooms/7598871?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Full Apartment in the heart of CWB!","Hong-Kong","5/1/17","5/2/17",653,933,"599","871"
"191","/rooms/18148266?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Cosy double bedroom in a stylish flat, Sheung Wan","Hong-Kong","5/1/17","5/2/17",358,405,NA,NA
"192","/rooms/14263840?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Theatre Renovated Balcony 3mins MTR Wan Chai HKCEC","Hong-Kong","5/1/17","5/2/17",762,1197,NA,"1197"
"193","/rooms/13149883?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Twin Room in Jordan 2 mins walk to MTR, E2","Hong-Kong","5/1/17","5/2/17",396,443,"396","443"
"194","/rooms/2796097?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Y1. Mongkok Area,near Metro,Langham","Hong-Kong","5/1/17","5/2/17",801,902,"801","902"
"195","/rooms/14095096?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","1分鐘可到旺角地鐵站,免費無線上網,鄰近大小型購物商場,叧備有1-4人房","Hong-Kong","5/1/17","5/2/17",350,389,"350","389"
"196","/rooms/11630153?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Heart of Hong Kong 2-Bdr LARGE Belcony MRT 3A","Hong-Kong","5/1/17","5/2/17",1003,1477,NA,"1384"
"197","/rooms/7230615?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Fortune Inn Warm Room 18温馨大床房","Hong-Kong","5/1/17","5/2/17",497,559,"497","559"
"198","/rooms/16145200?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Causeway Bay TimesSquare Artistic 铜锣湾时代广场卧房 Pony","Hong-Kong","5/1/17","5/2/17",451,560,"451","560"
"199","/rooms/13591147?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","Wanchai 2BR High Flr w/ Rooftop,Sky Bar,Pool & Gym","Hong-Kong","5/1/17","5/2/17",1570,2270,"1570","2270"
"200","/rooms/15698386?checkin=2017-05-01&checkout=2017-05-02&location=Hong%20Kong","SLEEEP - Minimalist Capsule Hotel in Sheung Wan","Hong-Kong","5/1/17","5/2/17",599,669,NA,"669"
"201","/rooms/10274863?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","顶楼,两个阳台PENTHOUSE LOFT可以看到豫园和外滩, Yuyuan Garden Bund","Shanghai--China","5/1/17","5/2/17",344,448,"344","448"
"202","/rooms/10957554?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","French concession HengshanRd2BR APT Free Parking!","Shanghai--China","5/1/17","5/2/17",721,961,"721","961"
"203","/rooms/15145831?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","后窗•老弄堂艺术影印室","Shanghai--China","5/1/17","5/2/17",336,512,"336","512"
"204","/rooms/17440063?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","“曼游小屋”市中心地铁旁/苏州河畔/5 min's to metro","Shanghai--China","5/1/17","5/2/17",200,NA,"200",NA
"205","/rooms/17248647?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","寒舍·两居室-极致睡眠和沐浴,专为远足的您 LINE 3/8","Shanghai--China","5/1/17","5/2/17",432,576,"432","576"
"206","/rooms/14395488?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","法租界带露台老洋房近地铁田子坊新天地徐家汇人民广场","Shanghai--China","5/1/17","5/2/17",512,576,"512","576"
"207","/rooms/13487333?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","银次窝~ 市中心地铁口*带窗宽敞大床房No.2","Shanghai--China","5/1/17","5/2/17",208,232,"208","232"
"208","/rooms/14984274?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","步行达外滩、南京路,单人卧室。","Shanghai--China","5/1/17","5/2/17",192,280,"192","280"
"209","/rooms/13156779?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","4034特价一周 徐家汇区域内高层电梯公寓到地铁站200米次卧","Shanghai--China","5/1/17","5/2/17",264,344,"264","344"
"210","/rooms/16428259?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","French Concession- Sonic Youth Flat","Shanghai--China","5/1/17","5/2/17",721,889,"721","889"
"211","/rooms/13461449?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Xintiandi 'retro Shanghai style;Duplex house;","Shanghai--China","5/1/17","5/2/17",801,897,"801","897"
"212","/rooms/15846262?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","法租界的小资味道 | Loft带花园洋房 | 1号线、7号线、9号线","Shanghai--China","5/1/17","5/2/17",464,616,"464","616"
"213","/rooms/6512198?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Changle Road, Warm and Elegant","Shanghai--China","5/1/17","5/2/17",344,456,"344","456"
"214","/rooms/5116533?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","#2 SHANGHIGH HOME","Shanghai--China","5/1/17","5/2/17",641,NA,"640",NA
"215","/rooms/12548012?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Shanghai Disney resort. green,quiet,own toilet","Shanghai--China","5/1/17","5/2/17",128,144,"128","144"
"216","/rooms/9434350?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Downtown Garden Apt by Subway","Shanghai--China","5/1/17","5/2/17",544,NA,"544",NA
"217","/rooms/14867170?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","人民广场南京路真正零距离LOFT-上海市中心的中心","Shanghai--China","5/1/17","5/2/17",520,584,"520","584"
"218","/rooms/13388077?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","【SH中心-世纪大道地铁口】*宽敞温馨大床^_^懒喵喵一号房","Shanghai--China","5/1/17","5/2/17",200,224,"200","224"
"219","/rooms/5449172?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","复旦、财大零距离,VR体验、免翻墙wifi,露台适合聚会","Shanghai--China","5/1/17","5/2/17",304,344,"304","344"
"220","/rooms/13007115?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","2013 阳台主卧 徐家汇区域地铁站200米内","Shanghai--China","5/1/17","5/2/17",328,432,"328","432"
"221","/rooms/14131050?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","【睡窝】人民广场loft里弄风小屋/地铁零距离/近长征医院","Shanghai--China","5/1/17","5/2/17",336,512,"336","512"
"222","/rooms/10142411?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","City Center Cozy loft By Subway","Shanghai--China","5/1/17","5/2/17",472,648,NA,"648"
"223","/rooms/16057028?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","步行5分钟时-即可到达新天地香港广场-k11-思南路-床位房下铺","Shanghai--China","5/1/17","5/2/17",152,168,"152","168"
"224","/rooms/16566009?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","7| 法租界极简复式阳光房 City Central LOFT","Shanghai--China","5/1/17","5/2/17",512,704,NA,"704"
"225","/rooms/17359546?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Lovely 1930s Art Deco Garden Villa house","Shanghai--China","5/1/17","5/2/17",440,544,"440","544"
"226","/rooms/14042177?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Qin Garden-- The first floor with garden","Shanghai--China","5/1/17","5/2/17",697,785,NA,"785"
"227","/rooms/3116709?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Historical House @ Xintiandi with Heating and VPN","Shanghai--China","5/1/17","5/2/17",312,416,NA,"416"
"228","/rooms/16783748?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","FY小舍 五原路法租界的生活French concession","Shanghai--China","5/1/17","5/2/17",416,576,NA,"576"
"229","/rooms/13191683?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","LEA'S HOME: [Yongkang] cool skylight design loft","Shanghai--China","5/1/17","5/2/17",408,NA,"408",NA
"230","/rooms/16854020?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","法租界,陕西南路,田子坊,全地暖2房,带花园","Shanghai--China","5/1/17","5/2/17",793,889,"793","889"
"231","/rooms/13009686?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Family villa with garden@French Concession","Shanghai--China","5/1/17","5/2/17",681,897,"681","897"
"232","/rooms/13389203?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","【SH中心-世纪大道口】童趣*上下铺带窗暖暖大床房","Shanghai--China","5/1/17","5/2/17",192,216,"192","216"
"233","/rooms/16153809?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","11033特价一周 徐家汇区域内地铁站200米内豪华次卧","Shanghai--China","5/1/17","5/2/17",264,344,"264","344"
"234","/rooms/14558867?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Share different stories-CBD location-near metro:p","Shanghai--China","5/1/17","5/2/17",112,128,"112","128"
"235","/rooms/11936252?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","法租界自由之屋 Apartment of Freedom-the French concession","Shanghai--China","5/1/17","5/2/17",689,905,"689","905"
"236","/rooms/7339534?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","复旦财大零距离,VR体验、免翻墙wifi,露台适合聚会","Shanghai--China","5/1/17","5/2/17",304,344,NA,NA
"237","/rooms/15794547?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","宇宙中心丨 离地铁50秒 法租界 复古文艺质感公寓BestLocation","Shanghai--China","5/1/17","5/2/17",400,528,"400","528"
"238","/rooms/10957554?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","French concession HengshanRd2BR APT Free Parking!","Shanghai--China","5/1/17","5/2/17",721,961,"721","961"
"239","/rooms/14157793?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","上海大学旁唯一巨型幕布,两房大面积;地铁站接送","Shanghai--China","5/1/17","5/2/17",440,496,"440","496"
"240","/rooms/17440063?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","“曼游小屋”市中心地铁旁/苏州河畔/5 min's to metro","Shanghai--China","5/1/17","5/2/17",200,NA,"200",NA
"241","/rooms/14721173?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","【上海的风花雪月】法租界名媛公馆,5条地铁主干直达,民国影后胡蝶为邻,独享迷你音乐厅私人影院。","Shanghai--China","5/1/17","5/2/17",641,801,"640","800"
"242","/rooms/14395488?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","法租界带露台老洋房近地铁田子坊新天地徐家汇人民广场","Shanghai--China","5/1/17","5/2/17",512,576,NA,"576"
"243","/rooms/16245217?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","Warm/Clean淮海中路Line13/1/10/12四条地铁","Shanghai--China","5/1/17","5/2/17",120,136,NA,NA
"244","/rooms/14984274?checkin=2017-05-01&checkout=2017-05-02&location=Shanghai%2C%20China","步行达外滩、南京路,单人卧室。","Shanghai--China","5/1/17","5/2/17",192,280,"192","280"
